promo_id,game_id,season,game_date,homestand_id,opponent,day_of_week,weekend_flag,promo_name,promo_category,promo_type,primary_promo_flag,sponsor_attached_flag,giveaway_flag,fireworks_flag,theme_night_flag,family_flag,dog_day_flag,jersey_auction_flag,expected_fan_segment,public_announced_attendance,tickets_sold,scanned_attendance,scan_rate,no_show_ticket_quantity,no_show_rate,ticket_order_count,unique_ticket_buyers,repeat_buyer_count,repeat_buyer_rate,group_tickets,group_revenue,merch_net_sales,concession_net_sales,revenue_per_scanned_fan,merch_per_scanned_fan,concession_per_scanned_fan,in_park_spend_per_scanned_fan,total_revenue_indicator,fan_engagement_count,unique_engaged_fans,avg_engagement_score,follow_up_opportunity_count,high_priority_opportunity_count,crm_follow_up_task_count,future_revenue_opportunity,baseline_scanned_attendance,baseline_merch_per_scanned_fan,baseline_concession_per_scanned_fan,baseline_revenue_per_scanned_fan,baseline_repeat_buyer_rate,scanned_attendance_lift_vs_slot,merch_lift_per_scanned_fan,concession_lift_per_scanned_fan,revenue_lift_per_scanned_fan,repeat_buyer_rate_lift_vs_slot,total_value_index,recommendation,recommendation_reason
PROMO_00211,TP_2025_042,2025,2025-07-03,2025_HS_06,Tennessee,Thursday,False,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,7157,9360,8415,0.899,945,0.101,2663,2169,2033,0.9373,872,12984.29,13317.62,45227.98,18.97,1.58,5.37,6.96,218168.33,1058,796,26.0614,346,266,108,131838.86,5235,1.36,4.36,18.58,0.9126,3180,0.23,1.01,0.39,0.0246,72.5,return,Strong total value with positive attendance and revenue lift
PROMO_00212,TP_2025_043,2025,2025-07-18,2025_HS_07,Columbus,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,6491,8607,8128,0.9443,479,0.0557,2479,1972,1731,0.8778,890,10962.88,13463.09,43605.86,19.05,1.66,5.36,7.02,211937.16,975,715,26.1026,156,114,54,70424.25,7466,1.79,5.28,19.12,0.8805,662,-0.13,0.09,-0.06,-0.0027,63.9,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00213,TP_2025_045,2025,2025-07-20,2025_HS_07,Columbus,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,3606,4881,4339,0.889,542,0.111,1283,1133,1045,0.9223,765,10137.89,6974.15,25172.29,17.61,1.61,5.8,7.41,108572.08,506,396,24.6462,165,124,50,68894.56,4604,1.64,5.49,17.63,0.9123,-264,-0.03,0.31,-0.02,0.0101,44.4,review,Mixed performance; needs review before committing future promo inventory
PROMO_00214,TP_2025_046,2025,2025-07-29,2025_HS_08,Birmingham,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3414,4120,3328,0.8078,792,0.1922,1064,945,842,0.891,671,9418.1,4490.76,12944.3,19.72,1.35,3.89,5.24,83070.49,381,294,25.8425,159,115,52,69041.5,3709,1.29,4.24,19.46,0.8768,-381,0.06,-0.35,0.26,0.0142,25.2,review,Mixed performance; needs review before committing future promo inventory
PROMO_00215,TP_2025_047,2025,2025-07-30,2025_HS_08,Birmingham,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,3214,4534,3660,0.8072,874,0.1928,1116,990,893,0.902,1003,15118.99,5401.18,16269.06,20.31,1.48,4.45,5.92,96010.66,427,337,26.0867,188,130,53,81869.92,4087,1.26,4.28,19.53,0.8945,-427,0.21,0.17,0.78,0.0075,32.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00216,TP_2025_048,2025,2025-07-31,2025_HS_08,Birmingham,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,3529,4690,4010,0.855,680,0.145,1236,1078,998,0.9258,791,9923.76,6121.97,16226.66,18.43,1.53,4.05,5.57,96259.84,431,338,25.4965,191,133,52,73333.97,5235,1.36,4.36,18.58,0.9126,-1225,0.17,-0.32,-0.15,0.0131,31.5,review,Mixed performance; needs review before committing future promo inventory
PROMO_00217,TP_2025_049,2025,2025-08-01,2025_HS_08,Birmingham,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,5812,8459,7959,0.9409,500,0.0591,2287,1747,1616,0.925,1305,18396.99,13374.04,42599.56,19.18,1.68,5.35,7.03,208641.63,918,662,25.5458,154,111,59,73201.68,7466,1.79,5.28,19.12,0.8805,493,-0.11,0.08,0.06,0.0445,65.5,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00218,TP_2025_051,2025,2025-08-03,2025_HS_08,Birmingham,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,2952,3827,3402,0.8889,425,0.1111,1071,937,899,0.9594,567,8329.45,6033.46,19715.85,17.66,1.77,5.8,7.57,85833.19,474,363,28.192,141,100,47,59849.26,4604,1.64,5.49,17.63,0.9123,-1202,0.14,0.31,0.03,0.0472,37.8,review,Mixed performance; needs review before committing future promo inventory
PROMO_00219,TP_2025_052,2025,2025-08-12,2025_HS_09,Tennessee,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3258,4446,3617,0.8135,829,0.1865,1091,953,855,0.8972,1019,14942.6,4664.01,17426.25,19.86,1.29,4.82,6.11,93911.07,383,306,26.9817,178,131,70,79534.59,3709,1.29,4.24,19.46,0.8768,-92,-0.0,0.58,0.4,0.0204,34.2,review,Mixed performance; needs review before committing future promo inventory
PROMO_00220,TP_2025_053,2025,2025-08-13,2025_HS_09,Tennessee,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,3274,4725,3857,0.8163,868,0.1837,1117,956,891,0.932,1194,16557.83,4738.83,15354.94,19.19,1.23,3.98,5.21,94113.54,386,310,26.2668,212,159,75,91828.72,4087,1.26,4.28,19.53,0.8945,-230,-0.04,-0.3,-0.34,0.0375,32.5,review,Mixed performance; needs review before committing future promo inventory
PROMO_00221,TP_2025_054,2025,2025-08-14,2025_HS_09,Tennessee,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,3539,4684,3935,0.8401,749,0.1599,1201,990,926,0.9354,959,14176.22,5680.48,17752.86,18.92,1.44,4.51,5.96,97901.55,439,333,27.1503,200,156,88,102855.09,5235,1.36,4.36,18.58,0.9126,-1300,0.09,0.15,0.35,0.0227,33.5,review,Mixed performance; needs review before committing future promo inventory
PROMO_00222,TP_2025_055,2025,2025-08-15,2025_HS_09,Tennessee,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,5013,6855,6451,0.9411,404,0.0589,1807,1415,1317,0.9307,1085,12720.03,12624.32,37679.62,18.92,1.96,5.84,7.8,172341.59,705,517,27.0979,123,86,61,57920.51,7466,1.79,5.28,19.12,0.8805,-1015,0.17,0.56,-0.2,0.0503,57.9,rework,"Shows value, but one or more connected metrics need improvement"
PROMO_00223,TP_2025_057,2025,2025-08-17,2025_HS_09,Tennessee,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,3428,4674,4189,0.8962,485,0.1038,1151,963,921,0.9564,986,13259.51,7551.96,21821.24,17.74,1.8,5.21,7.01,103698.26,454,344,25.6674,178,126,73,84121.65,4604,1.64,5.49,17.63,0.9123,-414,0.17,-0.28,0.11,0.0441,44.0,review,Mixed performance; needs review before committing future promo inventory
PROMO_00224,TP_2025_058,2025,2025-08-26,2025_HS_10,Columbus,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3277,4868,3954,0.8122,914,0.1878,1153,912,805,0.8827,1221,19215.83,4956.6,16235.92,20.18,1.25,4.11,5.36,100989.81,407,311,26.027,173,121,73,100928.75,3709,1.29,4.24,19.46,0.8768,245,-0.04,-0.13,0.72,0.0059,33.9,review,Mixed performance; needs review before committing future promo inventory
PROMO_00225,TP_2025_059,2025,2025-08-27,2025_HS_10,Columbus,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,3411,4434,3652,0.8236,782,0.1764,1192,938,829,0.8838,674,11761.21,4528.73,17819.04,19.38,1.24,4.88,6.12,93114.95,418,312,25.677,186,131,70,73080.89,4087,1.26,4.28,19.53,0.8945,-435,-0.02,0.6,-0.15,-0.0108,32.1,retire,"Weak total value with negative attendance, revenue, and repeat buyer signals"
PROMO_00226,TP_2025_060,2025,2025-08-28,2025_HS_10,Columbus,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,4846,6475,5498,0.8491,977,0.1509,1718,1197,1112,0.929,1036,13841.18,7865.29,25389.79,18.83,1.43,4.62,6.05,136801.52,683,462,27.3397,281,211,112,127543.03,5235,1.36,4.36,18.58,0.9126,263,0.07,0.26,0.25,0.0163,46.4,review,Mixed performance; needs review before committing future promo inventory
PROMO_00227,TP_2025_061,2025,2025-08-29,2025_HS_10,Columbus,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,3918,5657,5342,0.9443,315,0.0557,1529,1090,1033,0.9477,842,12854.09,11566.07,25349.92,19.07,2.17,4.75,6.91,138792.69,634,437,25.7729,121,88,56,57509.89,7466,1.79,5.28,19.12,0.8805,-2124,0.38,-0.53,-0.05,0.0672,45.5,review,Mixed performance; needs review before committing future promo inventory
PROMO_00228,TP_2025_063,2025,2025-08-31,2025_HS_10,Columbus,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,3105,4401,3905,0.8873,496,0.1127,1161,896,859,0.9587,814,10418.95,6080.22,20376.78,17.69,1.56,5.22,6.78,95522.85,484,331,25.6674,198,151,86,82520.57,4604,1.64,5.49,17.63,0.9123,-698,-0.08,-0.27,0.05,0.0464,40.1,review,Mixed performance; needs review before committing future promo inventory
PROMO_00229,TP_2025_064,2025,2025-09-09,2025_HS_11,Chattanooga,Tuesday,False,Ladies Night,weekly_promo,ladies_night,True,False,False,False,False,False,False,False,adult_social_fans,3566,5050,4133,0.8184,917,0.1816,1234,701,552,0.7874,1246,18383.74,6436.55,19839.67,19.13,1.56,4.8,6.36,105341.3,480,295,26.0562,184,121,75,93737.4,3709,1.29,4.24,19.46,0.8768,424,0.27,0.56,-0.33,-0.0894,40.0,review,Mixed performance; needs review before committing future promo inventory
PROMO_00230,TP_2025_065,2025,2025-09-10,2025_HS_11,Chattanooga,Wednesday,False,Tito's Dog Days,weekly_promo,dog_day,True,True,False,False,False,False,True,False,dog_owners,3102,4519,3679,0.8141,840,0.1859,1116,651,570,0.8756,1121,15394.65,4301.59,14379.46,18.89,1.17,3.91,5.08,88194.8,409,266,26.2518,160,103,67,82297.87,4087,1.26,4.28,19.53,0.8945,-408,-0.09,-0.37,-0.64,-0.019,28.6,retire,"Weak total value with negative attendance, revenue, and repeat buyer signals"
PROMO_00231,TP_2025_066,2025,2025-09-11,2025_HS_11,Chattanooga,Thursday,False,Throwback Thursday,weekly_promo,throwback_thursday,True,False,False,False,True,False,False,False,adult_social_fans,4324,6212,5333,0.8585,879,0.1415,1541,658,588,0.8936,1430,17810.76,7698.78,22082.73,17.57,1.44,4.14,5.58,123507.23,560,325,25.625,202,147,93,110261.34,5235,1.36,4.36,18.58,0.9126,98,0.09,-0.22,-1.0,-0.019,43.1,review,Mixed performance; needs review before committing future promo inventory
PROMO_00232,TP_2025_067,2025,2025-09-12,2025_HS_11,Chattanooga,Friday,True,Postgame Fireworks,fireworks,fireworks,True,False,False,True,False,False,False,False,families,4810,6574,6185,0.9408,389,0.0592,1793,586,524,0.8942,911,11198.58,11652.21,31594.74,18.96,1.88,5.11,6.99,160519.23,763,341,26.3001,128,95,70,78575.71,7466,1.79,5.28,19.12,0.8805,-1281,0.09,-0.17,-0.16,0.0137,51.2,review,Mixed performance; needs review before committing future promo inventory
PROMO_00233,TP_2025_069,2025,2025-09-14,2025_HS_11,Chattanooga,Sunday,True,Pregame Autographs and Kids Run The Bases,family,kids_run_bases,True,False,False,False,False,True,False,False,families,4588,5170,4613,0.8923,557,0.1077,1361,266,222,0.8346,907,12833.06,7433.26,28129.37,17.46,1.61,6.1,7.71,116092.32,574,190,24.9948,217,183,110,119414.55,4604,1.64,5.49,17.63,0.9123,10,-0.03,0.61,-0.18,-0.0777,50.0,review,Mixed performance; needs review before committing future promo inventory
