group_sale_id,account_id,game_id,order_id,group_ticket_quantity,group_ticket_revenue,group_type,event_type,renewal_flag,upsell_flag,group_scan_rate,synthetic_data_flag
GRP_0000238,ACCT_00632,TP_2024_032,ORD_00339803,61,1243.49,school,fundraiser,False,False,0.7377,True
GRP_0000239,ACCT_00086,TP_2024_046,ORD_00339804,30,430.05,corporate,corporate_night,True,True,0.9000,True
GRP_0000240,ACCT_00616,TP_2024_056,ORD_00339805,115,1657.15,school,school_night,False,False,0.9217,True
GRP_0000241,ACCT_00082,TP_2025_059,ORD_00339806,109,1805.45,school,fundraiser,True,False,0.8165,True
GRP_0000242,ACCT_00081,TP_2025_027,ORD_00339807,35,334.88,nonprofit,fundraiser,True,False,0.8286,True
GRP_0000243,ACCT_00745,TP_2025_047,ORD_00339808,48,825.68,youth_sports,youth_sports_night,False,False,0.7917,True
GRP_0000244,ACCT_01036,TP_2025_056,ORD_00339809,41,446.15,local_business,fundraiser,False,True,0.9268,True
GRP_0000245,ACCT_00163,TP_2025_065,ORD_00339810,51,1067.33,church,community_night,True,False,0.7451,True
GRP_0000246,ACCT_01082,TP_2025_053,ORD_00339811,36,301.24,youth_sports,team_event,True,False,0.8333,True
GRP_0000247,ACCT_00092,TP_2025_024,ORD_00339812,64,1047.29,corporate,group_outing,True,True,0.8281,True
GRP_0000248,ACCT_00637,TP_2023_033,ORD_00339813,80,853.83,school,fundraiser,True,False,0.9125,True
GRP_0000249,ACCT_00968,TP_2024_040,ORD_00339814,45,599.42,youth_sports,youth_sports_night,True,False,0.9333,True
GRP_0000250,ACCT_00747,TP_2025_025,ORD_00339815,55,915.32,local_business,community_night,False,True,0.8909,True
GRP_0000251,ACCT_01116,TP_2025_064,ORD_00339816,43,551.59,school,school_night,False,False,0.9535,True
GRP_0000252,ACCT_00679,TP_2023_028,ORD_00339817,24,241.08,nonprofit,youth_sports_night,True,False,0.7917,True
GRP_0000253,ACCT_00776,TP_2025_011,ORD_00339818,38,504.79,local_business,church_night,True,True,0.9211,True
GRP_0000254,ACCT_01134,TP_2023_061,ORD_00339819,19,392.66,church,church_night,False,False,0.9474,True
GRP_0000255,ACCT_00413,TP_2024_057,ORD_00339820,57,502.27,school,school_night,True,False,0.8421,True
GRP_0000256,ACCT_00411,TP_2023_054,ORD_00339821,48,962.79,local_business,youth_sports_night,False,True,0.7917,True
GRP_0000257,ACCT_00089,TP_2025_026,ORD_00339822,22,158.45,youth_sports,youth_sports_night,True,False,0.8636,True
GRP_0000258,ACCT_01140,TP_2025_060,ORD_00339823,78,817.98,church,church_night,True,False,0.8077,True
GRP_0000259,ACCT_00242,TP_2024_023,ORD_00339824,26,365.64,community_group,corporate_night,True,False,0.8846,True
GRP_0000260,ACCT_00617,TP_2024_055,ORD_00339825,49,389.57,corporate,corporate_night,True,True,0.8776,True
GRP_0000261,ACCT_00853,TP_2025_025,ORD_00339826,28,303.10,school,school_night,True,False,0.9286,True
GRP_0000262,ACCT_00987,TP_2025_027,ORD_00339827,75,908.73,school,school_night,False,False,0.9600,True
GRP_0000263,ACCT_00885,TP_2025_068,ORD_00339828,69,435.43,church,group_outing,True,False,0.8406,True
GRP_0000264,ACCT_00677,TP_2023_017,ORD_00339829,78,975.37,youth_sports,team_event,True,False,0.7949,True
GRP_0000265,ACCT_00842,TP_2025_001,ORD_00339830,64,715.02,healthcare,church_night,True,True,0.8750,True
GRP_0000266,ACCT_00512,TP_2025_060,ORD_00339831,56,1111.96,corporate,team_event,True,True,0.9464,True
GRP_0000267,ACCT_01099,TP_2024_017,ORD_00339832,74,525.17,school,school_night,True,False,0.9459,True
GRP_0000268,ACCT_01079,TP_2025_055,ORD_00339833,78,1252.85,church,church_night,False,False,0.8846,True
GRP_0000269,ACCT_01023,TP_2025_015,ORD_00339834,27,337.98,corporate,corporate_night,False,False,0.7778,True
GRP_0000270,ACCT_00155,TP_2024_020,ORD_00339835,104,1080.97,school,school_night,True,False,0.7885,True
GRP_0000271,ACCT_00311,TP_2024_013,ORD_00339836,103,1390.93,school,school_night,True,False,0.8155,True
GRP_0000272,ACCT_00725,TP_2024_034,ORD_00339837,52,1147.55,healthcare,community_night,True,True,0.9615,True
GRP_0000273,ACCT_01134,TP_2024_013,ORD_00339838,79,1266.49,church,church_night,False,False,0.7595,True
GRP_0000274,ACCT_00216,TP_2025_034,ORD_00339839,79,1013.45,corporate,group_outing,True,True,0.7848,True
GRP_0000275,ACCT_00956,TP_2025_061,ORD_00339840,44,444.13,corporate,corporate_night,False,True,0.9091,True
GRP_0000276,ACCT_00056,TP_2023_039,ORD_00339841,30,561.10,church,group_outing,True,False,0.8333,True
GRP_0000277,ACCT_00795,TP_2024_050,ORD_00339842,27,385.97,local_business,corporate_night,True,False,0.8519,True
GRP_0000278,ACCT_00924,TP_2024_039,ORD_00339843,29,201.59,youth_sports,group_outing,True,False,0.9655,True
GRP_0000279,ACCT_00848,TP_2025_029,ORD_00339844,13,218.37,nonprofit,corporate_night,True,False,1.0000,True
GRP_0000280,ACCT_00196,TP_2023_024,ORD_00339845,51,704.72,nonprofit,youth_sports_night,False,False,0.7059,True
GRP_0000281,ACCT_00430,TP_2023_059,ORD_00339846,44,544.00,corporate,corporate_night,False,False,0.7045,True
GRP_0000282,ACCT_00480,TP_2023_007,ORD_00339847,32,392.26,nonprofit,youth_sports_night,True,False,0.9375,True
GRP_0000283,ACCT_00286,TP_2025_061,ORD_00339848,120,2914.26,school,school_night,False,False,0.9500,True
GRP_0000284,ACCT_00292,TP_2024_047,ORD_00339849,75,644.92,youth_sports,youth_sports_night,True,False,0.9200,True
GRP_0000285,ACCT_01083,TP_2023_003,ORD_00339850,27,642.27,church,church_night,True,False,0.8519,True
GRP_0000286,ACCT_00022,TP_2023_068,ORD_00339851,70,969.05,youth_sports,youth_sports_night,True,False,0.9286,True
GRP_0000287,ACCT_00195,TP_2025_039,ORD_00339852,28,246.15,local_business,community_night,False,False,0.8929,True
GRP_0000288,ACCT_00983,TP_2025_047,ORD_00339853,81,1275.42,corporate,group_outing,False,False,0.7284,True
GRP_0000289,ACCT_00846,TP_2025_065,ORD_00339854,62,805.76,school,school_night,True,False,0.9032,True
GRP_0000290,ACCT_00075,TP_2024_050,ORD_00339855,33,312.45,corporate,group_outing,False,True,0.9394,True
GRP_0000291,ACCT_00327,TP_2024_048,ORD_00339856,39,559.81,youth_sports,youth_sports_night,True,False,0.8205,True
GRP_0000292,ACCT_01195,TP_2024_066,ORD_00339857,119,1668.87,school,school_night,False,False,0.8824,True
GRP_0000293,ACCT_01002,TP_2025_010,ORD_00339858,56,615.77,healthcare,youth_sports_night,True,True,0.8036,True
GRP_0000294,ACCT_01117,TP_2025_001,ORD_00339859,44,828.93,school,group_outing,True,False,0.9545,True
GRP_0000295,ACCT_00908,TP_2024_002,ORD_00339860,91,2108.54,school,fundraiser,True,False,0.8242,True
GRP_0000296,ACCT_00536,TP_2023_022,ORD_00339861,56,735.07,community_group,team_event,False,False,0.7857,True
GRP_0000297,ACCT_00784,TP_2024_013,ORD_00339862,37,389.64,church,community_night,False,False,0.8108,True
GRP_0000298,ACCT_01056,TP_2024_052,ORD_00339863,70,580.38,church,church_night,True,False,0.8286,True
GRP_0000299,ACCT_00674,TP_2025_063,ORD_00339864,79,840.30,church,group_outing,True,False,0.8734,True
GRP_0000300,ACCT_00916,TP_2024_030,ORD_00339865,60,536.81,youth_sports,youth_sports_night,False,False,0.8833,True
GRP_0000301,ACCT_00546,TP_2023_028,ORD_00339866,78,1282.62,corporate,group_outing,True,True,0.7821,True
GRP_0000302,ACCT_00733,TP_2025_023,ORD_00339867,71,1382.39,church,church_night,True,False,0.7746,True
GRP_0000303,ACCT_00891,TP_2023_039,ORD_00339868,26,319.05,school,group_outing,True,False,1.0000,True
GRP_0000304,ACCT_00375,TP_2025_001,ORD_00339869,39,553.76,local_business,community_night,False,True,0.8718,True
GRP_0000305,ACCT_01165,TP_2025_062,ORD_00339870,63,530.68,school,fundraiser,True,False,0.8730,True
GRP_0000306,ACCT_00386,TP_2025_053,ORD_00339871,108,1166.07,school,group_outing,True,False,0.8981,True
GRP_0000307,ACCT_00896,TP_2025_064,ORD_00339872,40,415.26,corporate,group_outing,False,True,0.8500,True
GRP_0000308,ACCT_00086,TP_2025_048,ORD_00339873,43,652.24,corporate,group_outing,True,True,0.8140,True
GRP_0000309,ACCT_01199,TP_2024_068,ORD_00339874,28,250.80,school,school_night,False,False,0.9286,True
GRP_0000310,ACCT_00081,TP_2025_039,ORD_00339875,42,321.81,nonprofit,youth_sports_night,True,False,0.8333,True
GRP_0000311,ACCT_00355,TP_2024_032,ORD_00339876,63,555.84,school,fundraiser,True,False,0.8413,True
GRP_0000312,ACCT_00043,TP_2025_029,ORD_00339877,13,197.34,local_business,team_event,False,False,0.7692,True
GRP_0000313,ACCT_00641,TP_2024_031,ORD_00339878,32,857.79,corporate,team_event,True,True,0.9375,True
GRP_0000314,ACCT_00038,TP_2024_005,ORD_00339879,57,446.35,nonprofit,church_night,True,False,0.9298,True
GRP_0000315,ACCT_00370,TP_2023_021,ORD_00339880,34,282.78,nonprofit,community_night,False,False,0.8235,True
GRP_0000316,ACCT_00368,TP_2024_061,ORD_00339881,73,1094.40,youth_sports,team_event,False,False,0.8904,True
GRP_0000317,ACCT_00659,TP_2025_016,ORD_00339882,43,410.11,corporate,team_event,True,True,0.8140,True
GRP_0000318,ACCT_01156,TP_2023_053,ORD_00339883,65,542.47,school,school_night,True,False,0.8462,True
GRP_0000319,ACCT_00703,TP_2024_022,ORD_00339884,54,605.24,corporate,corporate_night,True,True,0.8704,True
GRP_0000320,ACCT_00212,TP_2024_053,ORD_00339885,102,955.50,school,fundraiser,True,False,0.7647,True
GRP_0000321,ACCT_00124,TP_2023_064,ORD_00339886,48,300.05,school,school_night,False,False,0.8542,True
GRP_0000322,ACCT_00403,TP_2023_018,ORD_00339887,66,435.10,corporate,group_outing,True,True,0.8333,True
GRP_0000323,ACCT_00042,TP_2023_068,ORD_00339888,60,1010.34,school,fundraiser,True,False,0.9167,True
GRP_0000324,ACCT_00653,TP_2023_022,ORD_00339889,64,464.14,school,school_night,False,False,0.8906,True
GRP_0000325,ACCT_00916,TP_2023_006,ORD_00339890,57,644.66,youth_sports,group_outing,False,False,0.8596,True
GRP_0000326,ACCT_00730,TP_2025_008,ORD_00339891,22,358.40,corporate,corporate_night,False,False,0.9091,True
GRP_0000327,ACCT_00520,TP_2023_002,ORD_00339892,46,529.25,church,community_night,True,False,0.8913,True
GRP_0000328,ACCT_00614,TP_2023_061,ORD_00339893,35,571.11,healthcare,corporate_night,True,True,0.8000,True
GRP_0000329,ACCT_00436,TP_2024_027,ORD_00339894,51,626.54,school,school_night,True,False,0.8039,True
GRP_0000330,ACCT_00332,TP_2023_044,ORD_00339895,51,573.31,corporate,team_event,True,True,0.9020,True
GRP_0000331,ACCT_00391,TP_2025_057,ORD_00339896,19,244.71,church,group_outing,True,False,0.8947,True
GRP_0000332,ACCT_00192,TP_2023_016,ORD_00339897,71,1433.38,school,group_outing,True,False,0.8592,True
GRP_0000333,ACCT_00031,TP_2025_011,ORD_00339898,52,632.33,corporate,team_event,True,False,0.7500,True
GRP_0000334,ACCT_00830,TP_2023_028,ORD_00339899,61,684.24,corporate,team_event,True,False,0.7705,True
GRP_0000335,ACCT_00315,TP_2023_062,ORD_00339900,25,290.35,corporate,group_outing,True,False,0.9200,True
GRP_0000336,ACCT_00548,TP_2025_065,ORD_00339901,43,1195.77,corporate,corporate_night,True,True,0.8837,True
GRP_0000337,ACCT_00393,TP_2024_059,ORD_00339902,88,862.34,school,group_outing,True,False,0.8182,True
GRP_0000338,ACCT_00281,TP_2024_032,ORD_00339903,75,849.30,school,group_outing,False,False,0.7733,True
GRP_0000339,ACCT_00152,TP_2023_034,ORD_00339904,57,557.68,church,group_outing,False,False,0.6842,True
GRP_0000340,ACCT_00447,TP_2023_032,ORD_00339905,46,445.10,local_business,school_night,True,True,0.8913,True
GRP_0000341,ACCT_00643,TP_2025_036,ORD_00339906,21,207.81,church,church_night,False,False,0.7619,True
GRP_0000342,ACCT_00990,TP_2024_027,ORD_00339907,59,1265.84,community_group,team_event,True,False,0.7458,True
GRP_0000343,ACCT_00789,TP_2025_040,ORD_00339908,65,1097.42,nonprofit,team_event,True,False,0.7692,True
GRP_0000344,ACCT_00693,TP_2024_003,ORD_00339909,40,328.42,corporate,corporate_night,True,True,0.8250,True
GRP_0000345,ACCT_00456,TP_2023_058,ORD_00339910,50,442.91,corporate,corporate_night,True,False,0.7600,True
GRP_0000346,ACCT_00674,TP_2023_044,ORD_00339911,38,492.01,church,community_night,True,False,0.9211,True
GRP_0000347,ACCT_00101,TP_2024_062,ORD_00339912,41,460.87,local_business,youth_sports_night,True,True,0.8049,True
GRP_0000348,ACCT_00118,TP_2023_033,ORD_00339913,57,1511.09,corporate,corporate_night,False,True,0.9474,True
GRP_0000349,ACCT_00264,TP_2023_025,ORD_00339914,39,576.14,youth_sports,youth_sports_night,False,False,0.9487,True
GRP_0000350,ACCT_01101,TP_2025_060,ORD_00339915,44,464.22,nonprofit,church_night,True,False,0.9091,True
GRP_0000351,ACCT_00919,TP_2024_010,ORD_00339916,23,411.53,local_business,group_outing,True,False,0.8261,True
GRP_0000352,ACCT_01116,TP_2025_049,ORD_00339917,83,1858.60,school,school_night,False,False,0.9277,True
GRP_0000353,ACCT_01065,TP_2024_067,ORD_00339918,88,1432.85,corporate,group_outing,False,True,0.9205,True
GRP_0000354,ACCT_00827,TP_2023_056,ORD_00339919,64,585.24,local_business,school_night,True,True,0.8750,True
GRP_0000355,ACCT_00023,TP_2023_029,ORD_00339920,45,720.46,community_group,group_outing,False,False,0.7556,True
GRP_0000356,ACCT_00655,TP_2024_003,ORD_00339921,62,648.27,healthcare,corporate_night,False,True,0.8548,True
GRP_0000357,ACCT_01022,TP_2024_051,ORD_00339922,60,1006.99,youth_sports,youth_sports_night,True,False,0.8333,True
GRP_0000358,ACCT_01064,TP_2024_055,ORD_00339923,28,396.78,church,church_night,True,False,0.8571,True
GRP_0000359,ACCT_00864,TP_2023_052,ORD_00339924,96,2219.58,youth_sports,team_event,True,False,0.8854,True
GRP_0000360,ACCT_00383,TP_2024_059,ORD_00339925,78,1616.77,corporate,group_outing,True,True,0.8462,True
GRP_0000361,ACCT_00268,TP_2024_069,ORD_00339926,20,237.50,corporate,corporate_night,True,False,0.8000,True
GRP_0000362,ACCT_01117,TP_2023_034,ORD_00339927,30,830.71,school,school_night,True,False,0.7667,True
GRP_0000363,ACCT_00512,TP_2025_002,ORD_00339928,75,569.13,corporate,team_event,True,True,0.9467,True
GRP_0000364,ACCT_00357,TP_2023_047,ORD_00339929,37,730.95,healthcare,church_night,True,True,0.8649,True
GRP_0000365,ACCT_00961,TP_2024_017,ORD_00339930,97,980.63,youth_sports,youth_sports_night,True,False,0.9381,True
GRP_0000366,ACCT_00592,TP_2023_059,ORD_00339931,45,430.77,local_business,school_night,False,False,0.7333,True
GRP_0000367,ACCT_00112,TP_2025_067,ORD_00339932,66,741.32,corporate,corporate_night,False,True,0.8939,True
GRP_0000368,ACCT_00699,TP_2025_063,ORD_00339933,79,773.16,corporate,corporate_night,True,True,0.7975,True
GRP_0000369,ACCT_00454,TP_2025_041,ORD_00339934,22,250.79,community_group,group_outing,True,False,0.9091,True
GRP_0000370,ACCT_00146,TP_2024_063,ORD_00339935,90,1112.37,youth_sports,team_event,True,False,0.9333,True
GRP_0000371,ACCT_00836,TP_2025_005,ORD_00339936,105,2523.08,school,school_night,False,False,0.8952,True
GRP_0000372,ACCT_00035,TP_2024_050,ORD_00339937,48,445.11,school,group_outing,False,False,0.9167,True
GRP_0000373,ACCT_00128,TP_2025_028,ORD_00339938,49,1033.94,corporate,group_outing,True,False,0.7551,True
GRP_0000374,ACCT_00175,TP_2024_023,ORD_00339939,65,749.04,local_business,church_night,False,True,0.8769,True
GRP_0000375,ACCT_01129,TP_2023_021,ORD_00339940,34,629.43,school,school_night,False,False,0.8235,True
GRP_0000376,ACCT_00091,TP_2025_043,ORD_00339941,15,158.93,community_group,school_night,False,False,1.0000,True
GRP_0000377,ACCT_00139,TP_2024_053,ORD_00339942,95,1003.55,school,fundraiser,True,False,0.9158,True
GRP_0000378,ACCT_00663,TP_2023_055,ORD_00339943,31,635.59,school,fundraiser,False,False,0.9677,True
GRP_0000379,ACCT_00850,TP_2024_009,ORD_00339944,50,775.07,youth_sports,youth_sports_night,True,False,0.8200,True
GRP_0000380,ACCT_00359,TP_2025_058,ORD_00339945,81,943.14,corporate,corporate_night,True,True,0.7901,True
GRP_0000381,ACCT_00810,TP_2025_066,ORD_00339946,13,127.51,nonprofit,team_event,True,False,0.9231,True
GRP_0000382,ACCT_00088,TP_2025_039,ORD_00339947,46,388.79,youth_sports,youth_sports_night,False,False,0.8696,True
GRP_0000383,ACCT_01193,TP_2023_057,ORD_00339948,79,1080.96,corporate,corporate_night,True,True,0.8861,True
GRP_0000384,ACCT_00118,TP_2025_014,ORD_00339949,51,1206.16,corporate,team_event,False,False,0.7451,True
GRP_0000385,ACCT_00652,TP_2025_034,ORD_00339950,35,235.16,corporate,corporate_night,False,True,0.8000,True
GRP_0000386,ACCT_00814,TP_2024_001,ORD_00339951,60,915.24,community_group,team_event,False,False,0.8667,True
GRP_0000387,ACCT_01178,TP_2025_021,ORD_00339952,41,1004.01,corporate,group_outing,False,True,0.9024,True
GRP_0000388,ACCT_00056,TP_2025_059,ORD_00339953,63,1117.48,church,church_night,True,False,0.8413,True
GRP_0000389,ACCT_00240,TP_2023_061,ORD_00339954,55,1078.77,youth_sports,youth_sports_night,False,False,0.9091,True
GRP_0000390,ACCT_01011,TP_2025_029,ORD_00339955,53,823.39,local_business,school_night,True,True,0.8302,True
GRP_0000391,ACCT_00863,TP_2025_021,ORD_00339956,54,663.22,local_business,church_night,False,True,0.8519,True
GRP_0000392,ACCT_01109,TP_2023_028,ORD_00339957,27,428.14,community_group,church_night,False,False,0.7778,True
GRP_0000393,ACCT_00634,TP_2025_044,ORD_00339958,78,1545.07,school,group_outing,True,False,0.9231,True
GRP_0000394,ACCT_00169,TP_2024_002,ORD_00339959,38,332.16,corporate,corporate_night,True,True,0.7895,True
GRP_0000395,ACCT_01182,TP_2024_031,ORD_00339960,87,687.63,youth_sports,youth_sports_night,True,False,0.8391,True
GRP_0000396,ACCT_00896,TP_2024_036,ORD_00339961,36,420.18,corporate,group_outing,False,True,0.8611,True
GRP_0000397,ACCT_01158,TP_2024_046,ORD_00339962,56,1006.34,church,church_night,False,False,0.7500,True
GRP_0000398,ACCT_01055,TP_2023_021,ORD_00339963,107,1295.20,school,group_outing,False,False,0.9065,True
GRP_0000399,ACCT_00518,TP_2023_064,ORD_00339964,18,301.67,church,church_night,True,False,0.9444,True
GRP_0000400,ACCT_00757,TP_2023_017,ORD_00339965,28,339.26,church,community_night,True,False,0.7857,True
GRP_0000401,ACCT_00332,TP_2025_068,ORD_00339966,33,355.44,corporate,team_event,True,True,0.8788,True
GRP_0000402,ACCT_00643,TP_2025_047,ORD_00339967,19,217.83,church,church_night,False,False,0.7368,True
GRP_0000403,ACCT_00838,TP_2024_037,ORD_00339968,32,191.93,church,church_night,False,False,0.9062,True
GRP_0000404,ACCT_01077,TP_2025_013,ORD_00339969,90,1419.58,school,school_night,False,False,0.9556,True
GRP_0000405,ACCT_00561,TP_2023_025,ORD_00339970,27,307.60,school,group_outing,False,False,0.9259,True
GRP_0000406,ACCT_00742,TP_2025_002,ORD_00339971,31,199.54,healthcare,school_night,True,True,0.8710,True
GRP_0000407,ACCT_00888,TP_2023_057,ORD_00339972,58,1067.67,corporate,group_outing,True,True,0.7931,True
GRP_0000408,ACCT_00803,TP_2023_028,ORD_00339973,29,487.13,community_group,church_night,False,False,0.8621,True
GRP_0000409,ACCT_01151,TP_2023_055,ORD_00339974,91,969.72,youth_sports,youth_sports_night,True,False,0.9451,True
GRP_0000410,ACCT_00188,TP_2025_069,ORD_00339975,67,963.58,youth_sports,youth_sports_night,True,False,0.8806,True
GRP_0000411,ACCT_00451,TP_2024_021,ORD_00339976,75,600.86,youth_sports,youth_sports_night,True,False,0.8000,True
GRP_0000412,ACCT_00961,TP_2023_038,ORD_00339977,47,651.03,youth_sports,youth_sports_night,True,False,0.9149,True
GRP_0000413,ACCT_01057,TP_2024_021,ORD_00339978,36,569.33,school,school_night,False,False,0.8333,True
GRP_0000414,ACCT_00134,TP_2024_011,ORD_00339979,24,207.51,community_group,youth_sports_night,False,False,0.9583,True
GRP_0000415,ACCT_00121,TP_2024_022,ORD_00339980,90,1116.10,corporate,corporate_night,True,True,0.9778,True
GRP_0000416,ACCT_00825,TP_2024_023,ORD_00339981,55,376.86,school,fundraiser,True,False,0.9455,True
GRP_0000417,ACCT_00365,TP_2024_022,ORD_00339982,26,318.47,local_business,group_outing,True,False,0.9231,True
GRP_0000418,ACCT_00281,TP_2024_046,ORD_00339983,112,2110.24,school,fundraiser,False,False,0.8214,True
GRP_0000419,ACCT_00782,TP_2023_024,ORD_00339984,100,697.17,youth_sports,youth_sports_night,False,False,0.8700,True
GRP_0000420,ACCT_01004,TP_2025_030,ORD_00339985,57,709.25,school,group_outing,False,False,0.9298,True
