account_id,account_name,account_type,account_owner,industry,city,zip_code,first_purchase_date,last_purchase_date,renewal_status,corporate_prospect_flag,synthetic_data_flag
ACCT_00802,Synthetic Local Business Account 0802,local_business,Sales Rep B,service_business,Madison,35758,2025-05-07,2025-09-13,renewal_target,True,True
ACCT_00803,Synthetic Community Group Account 0803,community_group,Sales Rep A,community,Florence,35630,2024-04-10,2024-07-12,new,False,True
ACCT_00804,Synthetic School Account 0804,school,Group Sales Rep B,education,Meridianville,35759,2024-05-12,2025-06-21,active,False,True
ACCT_00805,Synthetic Local Business Account 0805,local_business,Business Development Rep,restaurant,Meridianville,35759,2023-04-22,2024-04-26,new,True,True
ACCT_00806,Synthetic Nonprofit Account 0806,nonprofit,Group Sales Rep B,nonprofit,Huntsville,35801,2023-08-24,2025-05-09,active,False,True
ACCT_00807,Synthetic Youth Sports Account 0807,youth_sports,Business Development Rep,youth_sports,Hazel Green,35750,2023-07-08,2025-04-09,lapsed,False,True
ACCT_00808,Synthetic Youth Sports Account 0808,youth_sports,Group Sales Rep B,youth_sports,Cullman,35055,2023-06-06,2025-07-29,renewal_target,False,True
ACCT_00809,Synthetic Church Account 0809,church,Sales Rep A,faith_community,Cullman,35055,2023-07-27,2023-08-23,new,False,True
ACCT_00810,Synthetic Nonprofit Account 0810,nonprofit,Group Sales Rep B,nonprofit,Meridianville,35759,2023-04-08,2024-06-18,active,False,True
ACCT_00811,Synthetic Corporate Account 0811,corporate,Sales Rep B,construction,Meridianville,35759,2023-04-07,2023-06-11,renewal_target,True,True
ACCT_00812,Synthetic Community Group Account 0812,community_group,Sales Rep B,community,Huntsville,35801,2023-06-11,2025-04-08,active,False,True
ACCT_00813,Synthetic Youth Sports Account 0813,youth_sports,Business Development Rep,youth_sports,Meridianville,35759,2023-07-07,2023-09-05,active,False,True
ACCT_00814,Synthetic Community Group Account 0814,community_group,Group Sales Rep B,community,Madison,35758,2023-08-10,2024-07-11,new,False,True
ACCT_00815,Synthetic Community Group Account 0815,community_group,Business Development Rep,community,Harvest,35749,2023-04-21,2023-08-08,renewal_target,False,True
ACCT_00816,Synthetic Corporate Account 0816,corporate,Sales Rep B,construction,Harvest,35749,2024-09-05,2025-04-25,new,True,True
ACCT_00817,Synthetic Healthcare Account 0817,healthcare,Group Sales Rep B,healthcare,Huntsville,35801,2023-04-18,2023-08-25,active,True,True
ACCT_00818,Synthetic Local Business Account 0818,local_business,Group Sales Rep A,restaurant,Athens,35611,2024-05-12,2025-08-26,renewal_target,True,True
ACCT_00819,Synthetic Corporate Account 0819,corporate,Business Development Rep,manufacturing,Cullman,35055,2023-05-02,2023-08-26,active,True,True
ACCT_00820,Synthetic Nonprofit Account 0820,nonprofit,Sales Rep B,nonprofit,Florence,35630,2023-08-22,2024-06-18,new,False,True
ACCT_00821,Synthetic Corporate Account 0821,corporate,Sales Rep A,technology,Harvest,35749,2023-05-02,2025-05-09,new,True,True
ACCT_00822,Synthetic Corporate Account 0822,corporate,Sales Rep A,construction,Madison,35758,2023-07-25,2024-04-28,new,True,True
ACCT_00823,Synthetic Healthcare Account 0823,healthcare,Sales Rep B,healthcare,Athens,35611,2023-07-25,2023-07-27,lapsed,True,True
ACCT_00824,Synthetic Nonprofit Account 0824,nonprofit,Sales Rep A,nonprofit,Huntsville,35801,2023-06-06,2024-04-10,active,False,True
ACCT_00825,Synthetic School Account 0825,school,Group Sales Rep B,education,Harvest,35749,2024-07-11,2024-09-05,active,False,True
ACCT_00826,Synthetic Local Business Account 0826,local_business,Sales Rep A,restaurant,Cullman,35055,2025-04-05,2025-06-13,active,True,True
ACCT_00827,Synthetic Local Business Account 0827,local_business,Sales Rep A,retail,Florence,35630,2023-06-22,2024-09-08,renewal_target,True,True
ACCT_00828,Synthetic Nonprofit Account 0828,nonprofit,Group Sales Rep B,nonprofit,Decatur,35601,2024-06-20,2025-04-09,active,False,True
ACCT_00829,Synthetic Church Account 0829,church,Business Development Rep,faith_community,Huntsville,35801,2024-08-31,2025-06-13,lapsed,False,True
ACCT_00830,Synthetic Corporate Account 0830,corporate,Sales Rep B,professional_services,Hazel Green,35750,2023-06-09,2025-08-30,active,True,True
ACCT_00831,Synthetic Church Account 0831,church,Business Development Rep,faith_community,Harvest,35749,2024-06-19,2024-07-26,active,False,True
ACCT_00832,Synthetic Community Group Account 0832,community_group,Business Development Rep,community,Florence,35630,2024-06-06,2025-08-16,active,False,True
ACCT_00833,Synthetic School Account 0833,school,Sales Rep B,education,Cullman,35055,2024-06-18,2025-08-13,new,False,True
ACCT_00834,Synthetic Church Account 0834,church,Sales Rep C,faith_community,Cullman,35055,2024-07-27,2024-09-01,new,True,True
ACCT_00835,Synthetic School Account 0835,school,Sales Rep B,education,Cullman,35055,2025-05-28,2025-07-01,active,False,True
ACCT_00836,Synthetic School Account 0836,school,Sales Rep B,education,Cullman,35055,2024-07-27,2025-07-19,new,False,True
ACCT_00837,Synthetic School Account 0837,school,Business Development Rep,education,Athens,35611,2024-06-22,2025-09-09,active,False,True
ACCT_00838,Synthetic Church Account 0838,church,Sales Rep A,faith_community,Harvest,35749,2023-05-21,2023-08-13,new,False,True
ACCT_00839,Synthetic School Account 0839,school,Group Sales Rep B,education,Huntsville,35801,2023-07-09,2024-06-09,active,False,True
ACCT_00840,Synthetic School Account 0840,school,Sales Rep B,education,Harvest,35749,2023-09-09,2025-06-11,active,False,True
ACCT_00841,Synthetic Local Business Account 0841,local_business,Sales Rep A,service_business,Madison,35758,2023-05-20,2024-04-09,active,True,True
ACCT_00842,Synthetic Healthcare Account 0842,healthcare,Group Sales Rep B,healthcare,Cullman,35055,2025-05-07,2025-08-12,active,True,True
ACCT_00843,Synthetic Local Business Account 0843,local_business,Group Sales Rep B,retail,Meridianville,35759,2025-04-09,2025-04-24,renewal_target,True,True
ACCT_00844,Synthetic Community Group Account 0844,community_group,Sales Rep B,community,Madison,35758,2023-05-18,2023-07-06,lapsed,False,True
ACCT_00845,Synthetic Corporate Account 0845,corporate,Group Sales Rep B,construction,Florence,35630,2024-04-27,2025-08-02,new,True,True
ACCT_00846,Synthetic School Account 0846,school,Business Development Rep,education,Meridianville,35759,2025-04-08,2025-06-21,renewal_target,False,True
ACCT_00847,Synthetic Community Group Account 0847,community_group,Group Sales Rep B,community,Huntsville,35801,2024-05-12,2024-07-25,active,False,True
ACCT_00848,Synthetic Nonprofit Account 0848,nonprofit,Sales Rep C,nonprofit,Hazel Green,35750,2025-04-25,2025-09-12,active,False,True
ACCT_00849,Synthetic Church Account 0849,church,Sales Rep A,faith_community,Athens,35611,2023-04-08,2024-06-06,active,False,True
ACCT_00850,Synthetic Youth Sports Account 0850,youth_sports,Business Development Rep,youth_sports,Huntsville,35801,2023-07-05,2025-06-12,renewal_target,False,True
ACCT_00851,Synthetic Healthcare Account 0851,healthcare,Sales Rep C,healthcare,Owens Cross Roads,35763,2023-06-09,2024-07-06,renewal_target,True,True
ACCT_00852,Synthetic Corporate Account 0852,corporate,Sales Rep B,construction,Athens,35611,2023-07-07,2024-08-29,lapsed,True,True
ACCT_00853,Synthetic School Account 0853,school,Business Development Rep,education,Hazel Green,35750,2024-06-06,2025-08-16,active,False,True
ACCT_00854,Synthetic School Account 0854,school,Sales Rep B,education,Harvest,35749,2023-08-11,2024-06-21,renewal_target,False,True
ACCT_00855,Synthetic School Account 0855,school,Sales Rep A,education,Hazel Green,35750,2024-04-26,2025-08-01,active,False,True
ACCT_00856,Synthetic Church Account 0856,church,Group Sales Rep B,faith_community,Decatur,35601,2023-08-27,2025-06-18,active,False,True
ACCT_00857,Synthetic Corporate Account 0857,corporate,Group Sales Rep B,technology,Cullman,35055,2023-04-07,2023-07-25,active,True,True
ACCT_00858,Synthetic Church Account 0858,church,Sales Rep C,faith_community,Athens,35611,2024-06-23,2025-05-27,renewal_target,False,True
ACCT_00859,Synthetic Nonprofit Account 0859,nonprofit,Group Sales Rep A,nonprofit,Hazel Green,35750,2023-08-12,2025-07-19,active,True,True
ACCT_00860,Synthetic Corporate Account 0860,corporate,Sales Rep A,technology,Cullman,35055,2023-04-21,2024-07-11,active,True,True
ACCT_00861,Synthetic Church Account 0861,church,Group Sales Rep A,faith_community,Athens,35611,2024-05-09,2024-09-07,lapsed,True,True
ACCT_00862,Synthetic Local Business Account 0862,local_business,Sales Rep C,retail,Hazel Green,35750,2024-07-27,2025-09-14,renewal_target,True,True
ACCT_00863,Synthetic Local Business Account 0863,local_business,Business Development Rep,retail,Meridianville,35759,2024-05-21,2025-09-10,new,True,True
ACCT_00864,Synthetic Youth Sports Account 0864,youth_sports,Sales Rep B,youth_sports,Cullman,35055,2023-05-21,2023-07-06,active,False,True
ACCT_00865,Synthetic Corporate Account 0865,corporate,Business Development Rep,construction,Huntsville,35801,2023-05-03,2024-04-28,new,True,True
ACCT_00866,Synthetic Healthcare Account 0866,healthcare,Business Development Rep,healthcare,Athens,35611,2024-04-13,2024-04-14,lapsed,True,True
ACCT_00867,Synthetic Church Account 0867,church,Group Sales Rep A,faith_community,Owens Cross Roads,35763,2023-05-19,2025-05-29,renewal_target,False,True
ACCT_00868,Synthetic Local Business Account 0868,local_business,Group Sales Rep A,service_business,Florence,35630,2023-04-18,2025-08-13,active,True,True
ACCT_00869,Synthetic School Account 0869,school,Group Sales Rep B,education,Madison,35758,2024-09-05,2025-05-30,renewal_target,False,True
ACCT_00870,Synthetic Corporate Account 0870,corporate,Sales Rep B,construction,Florence,35630,2023-08-10,2025-08-15,active,True,True
ACCT_00871,Synthetic Nonprofit Account 0871,nonprofit,Business Development Rep,nonprofit,Decatur,35601,2023-05-16,2025-05-28,renewal_target,False,True
ACCT_00872,Synthetic School Account 0872,school,Business Development Rep,education,Decatur,35601,2025-05-27,2025-07-01,renewal_target,False,True
ACCT_00873,Synthetic Church Account 0873,church,Sales Rep B,faith_community,Cullman,35055,2023-05-18,2024-08-07,active,False,True
ACCT_00874,Synthetic Healthcare Account 0874,healthcare,Group Sales Rep B,healthcare,Florence,35630,2023-05-25,2023-08-25,active,True,True
ACCT_00875,Synthetic Corporate Account 0875,corporate,Sales Rep B,finance,Decatur,35601,2023-07-25,2024-07-28,active,True,True
ACCT_00876,Synthetic Community Group Account 0876,community_group,Group Sales Rep B,community,Huntsville,35801,2023-07-28,2025-04-13,active,False,True
ACCT_00877,Synthetic Community Group Account 0877,community_group,Group Sales Rep A,community,Meridianville,35759,2024-05-22,2025-08-26,new,False,True
ACCT_00878,Synthetic Community Group Account 0878,community_group,Sales Rep B,community,Meridianville,35759,2023-09-08,2025-05-07,renewal_target,False,True
ACCT_00879,Synthetic Nonprofit Account 0879,nonprofit,Sales Rep B,nonprofit,Hazel Green,35750,2024-06-21,2024-09-05,active,False,True
ACCT_00880,Synthetic Corporate Account 0880,corporate,Sales Rep A,professional_services,Owens Cross Roads,35763,2024-06-07,2025-04-27,active,True,True
ACCT_00881,Synthetic School Account 0881,school,Sales Rep B,education,Meridianville,35759,2024-07-28,2025-08-27,new,False,True
ACCT_00882,Synthetic Corporate Account 0882,corporate,Group Sales Rep A,manufacturing,Hazel Green,35750,2023-05-04,2023-06-24,active,True,True
ACCT_00883,Synthetic Youth Sports Account 0883,youth_sports,Business Development Rep,youth_sports,Huntsville,35801,2024-04-12,2024-08-10,active,False,True
ACCT_00884,Synthetic Church Account 0884,church,Sales Rep B,faith_community,Athens,35611,2024-08-07,2024-08-27,active,False,True
ACCT_00885,Synthetic Church Account 0885,church,Business Development Rep,faith_community,Huntsville,35801,2024-06-08,2024-06-20,active,True,True
ACCT_00886,Synthetic Youth Sports Account 0886,youth_sports,Sales Rep B,youth_sports,Athens,35611,2023-05-19,2025-05-28,renewal_target,False,True
ACCT_00887,Synthetic Youth Sports Account 0887,youth_sports,Sales Rep A,youth_sports,Meridianville,35759,2023-07-04,2025-05-31,active,False,True
ACCT_00888,Synthetic Corporate Account 0888,corporate,Sales Rep C,construction,Athens,35611,2024-07-25,2025-04-05,renewal_target,True,True
ACCT_00889,Synthetic Corporate Account 0889,corporate,Sales Rep C,manufacturing,Huntsville,35801,2024-04-25,2025-05-27,new,True,True
ACCT_00890,Synthetic Corporate Account 0890,corporate,Sales Rep B,construction,Athens,35611,2023-05-26,2024-04-25,active,True,True
ACCT_00891,Synthetic School Account 0891,school,Group Sales Rep A,education,Florence,35630,2024-04-10,2025-08-29,renewal_target,False,True
ACCT_00892,Synthetic Church Account 0892,church,Sales Rep C,faith_community,Owens Cross Roads,35763,2023-06-10,2024-05-12,lapsed,True,True
ACCT_00893,Synthetic Youth Sports Account 0893,youth_sports,Sales Rep C,youth_sports,Huntsville,35801,2023-07-04,2024-08-10,lapsed,False,True
ACCT_00894,Synthetic Church Account 0894,church,Sales Rep C,faith_community,Hazel Green,35750,2023-08-08,2024-07-23,active,False,True
ACCT_00895,Synthetic Youth Sports Account 0895,youth_sports,Group Sales Rep A,youth_sports,Athens,35611,2025-04-04,2025-05-10,new,False,True
ACCT_00896,Synthetic Corporate Account 0896,corporate,Sales Rep B,technology,Hazel Green,35750,2023-05-16,2023-08-26,new,True,True
ACCT_00897,Synthetic School Account 0897,school,Sales Rep A,education,Athens,35611,2023-04-22,2023-09-10,new,False,True
ACCT_00898,Synthetic School Account 0898,school,Group Sales Rep A,education,Hazel Green,35750,2024-09-06,2025-04-11,new,False,True
ACCT_00899,Synthetic Community Group Account 0899,community_group,Group Sales Rep A,community,Decatur,35601,2023-08-26,2024-07-27,renewal_target,False,True
ACCT_00900,Synthetic School Account 0900,school,Sales Rep B,education,Hazel Green,35750,2023-06-22,2025-08-03,new,False,True
ACCT_00901,Synthetic Church Account 0901,church,Sales Rep C,faith_community,Hazel Green,35750,2023-06-25,2023-07-26,new,False,True
ACCT_00902,Synthetic Corporate Account 0902,corporate,Business Development Rep,construction,Athens,35611,2024-07-28,2025-08-26,active,True,True
ACCT_00903,Synthetic Corporate Account 0903,corporate,Group Sales Rep B,manufacturing,Athens,35611,2023-08-23,2024-09-04,active,True,True
ACCT_00904,Synthetic Community Group Account 0904,community_group,Business Development Rep,community,Decatur,35601,2025-04-05,2025-08-29,lapsed,False,True
ACCT_00905,Synthetic Nonprofit Account 0905,nonprofit,Sales Rep C,nonprofit,Madison,35758,2024-06-19,2025-04-06,active,False,True
ACCT_00906,Synthetic Corporate Account 0906,corporate,Sales Rep C,manufacturing,Decatur,35601,2024-06-09,2025-05-30,active,True,True
ACCT_00907,Synthetic School Account 0907,school,Group Sales Rep A,education,Hazel Green,35750,2023-06-24,2025-07-20,renewal_target,False,True
ACCT_00908,Synthetic School Account 0908,school,Sales Rep B,education,Cullman,35055,2023-04-21,2024-05-22,active,False,True
ACCT_00909,Synthetic Church Account 0909,church,Sales Rep A,faith_community,Cullman,35055,2024-06-19,2024-06-21,renewal_target,False,True
ACCT_00910,Synthetic School Account 0910,school,Group Sales Rep A,education,Cullman,35055,2023-08-27,2025-04-05,active,False,True
ACCT_00911,Synthetic School Account 0911,school,Group Sales Rep A,education,Huntsville,35801,2024-04-23,2025-06-22,new,False,True
ACCT_00912,Synthetic Local Business Account 0912,local_business,Group Sales Rep B,restaurant,Hazel Green,35750,2023-07-26,2024-09-08,active,True,True
ACCT_00913,Synthetic Youth Sports Account 0913,youth_sports,Sales Rep C,youth_sports,Huntsville,35801,2024-07-05,2024-08-31,renewal_target,False,True
ACCT_00914,Synthetic Healthcare Account 0914,healthcare,Group Sales Rep B,healthcare,Harvest,35749,2023-08-27,2025-04-05,renewal_target,True,True
ACCT_00915,Synthetic Nonprofit Account 0915,nonprofit,Sales Rep B,nonprofit,Decatur,35601,2023-05-20,2024-09-03,new,False,True
ACCT_00916,Synthetic Youth Sports Account 0916,youth_sports,Sales Rep C,youth_sports,Huntsville,35801,2023-09-05,2025-08-12,lapsed,False,True
ACCT_00917,Synthetic School Account 0917,school,Business Development Rep,education,Cullman,35055,2024-04-27,2025-08-31,new,True,True
ACCT_00918,Synthetic Local Business Account 0918,local_business,Sales Rep A,restaurant,Madison,35758,2024-08-27,2025-06-13,new,True,True
ACCT_00919,Synthetic Local Business Account 0919,local_business,Group Sales Rep B,service_business,Florence,35630,2023-07-05,2025-06-11,active,True,True
ACCT_00920,Synthetic Youth Sports Account 0920,youth_sports,Sales Rep C,youth_sports,Florence,35630,2024-05-08,2024-06-09,new,False,True
ACCT_00921,Synthetic Church Account 0921,church,Sales Rep C,faith_community,Cullman,35055,2023-08-08,2023-09-09,new,False,True
ACCT_00922,Synthetic Corporate Account 0922,corporate,Group Sales Rep A,professional_services,Huntsville,35801,2025-05-31,2025-07-02,active,True,True
ACCT_00923,Synthetic Healthcare Account 0923,healthcare,Group Sales Rep B,healthcare,Huntsville,35801,2024-06-05,2025-04-26,new,True,True
ACCT_00924,Synthetic Youth Sports Account 0924,youth_sports,Group Sales Rep A,youth_sports,Cullman,35055,2023-05-27,2024-07-11,renewal_target,False,True
ACCT_00925,Synthetic Youth Sports Account 0925,youth_sports,Business Development Rep,youth_sports,Hazel Green,35750,2023-06-21,2025-09-09,renewal_target,False,True
ACCT_00926,Synthetic School Account 0926,school,Sales Rep C,education,Florence,35630,2023-08-11,2023-08-12,active,False,True
ACCT_00927,Synthetic School Account 0927,school,Sales Rep A,education,Florence,35630,2023-06-09,2024-07-11,active,False,True
ACCT_00928,Synthetic Youth Sports Account 0928,youth_sports,Sales Rep B,youth_sports,Huntsville,35801,2025-04-11,2025-04-23,active,False,True
ACCT_00929,Synthetic Nonprofit Account 0929,nonprofit,Sales Rep A,nonprofit,Hazel Green,35750,2023-05-20,2025-05-28,renewal_target,False,True
ACCT_00930,Synthetic Youth Sports Account 0930,youth_sports,Sales Rep A,youth_sports,Harvest,35749,2024-07-09,2024-07-14,renewal_target,False,True
ACCT_00931,Synthetic Corporate Account 0931,corporate,Sales Rep C,technology,Madison,35758,2024-09-08,2025-06-11,active,True,True
ACCT_00932,Synthetic Corporate Account 0932,corporate,Group Sales Rep A,technology,Huntsville,35801,2024-05-23,2025-04-27,lapsed,True,True
ACCT_00933,Synthetic Nonprofit Account 0933,nonprofit,Sales Rep A,nonprofit,Cullman,35055,2024-05-08,2025-06-20,active,False,True
ACCT_00934,Synthetic Youth Sports Account 0934,youth_sports,Sales Rep C,youth_sports,Athens,35611,2023-04-08,2025-06-20,active,False,True
ACCT_00935,Synthetic Youth Sports Account 0935,youth_sports,Sales Rep C,youth_sports,Cullman,35055,2023-06-11,2023-06-25,active,False,True
ACCT_00936,Synthetic School Account 0936,school,Group Sales Rep A,education,Harvest,35749,2024-09-06,2025-04-08,active,False,True
ACCT_00937,Synthetic Nonprofit Account 0937,nonprofit,Group Sales Rep A,nonprofit,Hazel Green,35750,2025-04-11,2025-07-03,active,False,True
ACCT_00938,Synthetic Nonprofit Account 0938,nonprofit,Sales Rep B,nonprofit,Huntsville,35801,2025-05-29,2025-05-30,new,False,True
ACCT_00939,Synthetic Corporate Account 0939,corporate,Sales Rep B,construction,Huntsville,35801,2024-07-28,2025-04-22,new,True,True
ACCT_00940,Synthetic Local Business Account 0940,local_business,Group Sales Rep A,restaurant,Decatur,35601,2023-06-09,2024-07-14,renewal_target,True,True
ACCT_00941,Synthetic Church Account 0941,church,Group Sales Rep A,faith_community,Harvest,35749,2025-06-10,2025-08-02,lapsed,False,True
ACCT_00942,Synthetic Community Group Account 0942,community_group,Business Development Rep,community,Hazel Green,35750,2023-05-06,2025-04-06,active,False,True
ACCT_00943,Synthetic School Account 0943,school,Sales Rep A,education,Meridianville,35759,2024-09-08,2025-06-17,active,False,True
ACCT_00944,Synthetic Nonprofit Account 0944,nonprofit,Sales Rep A,nonprofit,Cullman,35055,2023-04-07,2024-09-01,renewal_target,False,True
ACCT_00945,Synthetic Local Business Account 0945,local_business,Group Sales Rep B,retail,Huntsville,35801,2024-05-24,2024-06-08,lapsed,True,True
ACCT_00946,Synthetic Nonprofit Account 0946,nonprofit,Group Sales Rep A,nonprofit,Decatur,35601,2023-06-25,2025-04-13,active,False,True
ACCT_00947,Synthetic Church Account 0947,church,Sales Rep C,faith_community,Decatur,35601,2025-05-10,2025-07-19,renewal_target,True,True
ACCT_00948,Synthetic Youth Sports Account 0948,youth_sports,Sales Rep A,youth_sports,Athens,35611,2025-05-06,2025-06-22,active,False,True
ACCT_00949,Synthetic Healthcare Account 0949,healthcare,Sales Rep C,healthcare,Cullman,35055,2025-04-13,2025-05-09,new,True,True
ACCT_00950,Synthetic Local Business Account 0950,local_business,Sales Rep C,restaurant,Meridianville,35759,2023-07-06,2025-06-17,new,True,True
ACCT_00951,Synthetic Corporate Account 0951,corporate,Sales Rep C,finance,Huntsville,35801,2023-08-09,2024-05-08,active,True,True
ACCT_00952,Synthetic Nonprofit Account 0952,nonprofit,Sales Rep A,nonprofit,Florence,35630,2024-08-29,2025-04-04,new,False,True
ACCT_00953,Synthetic Corporate Account 0953,corporate,Business Development Rep,finance,Huntsville,35801,2023-07-04,2023-07-28,new,True,True
ACCT_00954,Synthetic School Account 0954,school,Sales Rep B,education,Cullman,35055,2023-07-09,2024-05-22,active,False,True
ACCT_00955,Synthetic Corporate Account 0955,corporate,Sales Rep C,manufacturing,Owens Cross Roads,35763,2023-07-26,2024-08-30,new,True,True
ACCT_00956,Synthetic Corporate Account 0956,corporate,Group Sales Rep B,technology,Huntsville,35801,2025-05-08,2025-05-10,lapsed,True,True
ACCT_00957,Synthetic Youth Sports Account 0957,youth_sports,Sales Rep C,youth_sports,Florence,35630,2023-09-07,2025-04-27,new,False,True
ACCT_00958,Synthetic Corporate Account 0958,corporate,Sales Rep C,technology,Hazel Green,35750,2023-09-05,2024-04-11,renewal_target,True,True
ACCT_00959,Synthetic Healthcare Account 0959,healthcare,Group Sales Rep B,healthcare,Owens Cross Roads,35763,2024-07-06,2025-08-13,active,True,True
ACCT_00960,Synthetic Corporate Account 0960,corporate,Group Sales Rep B,finance,Cullman,35055,2025-05-09,2025-07-31,renewal_target,True,True
ACCT_00961,Synthetic Youth Sports Account 0961,youth_sports,Business Development Rep,youth_sports,Madison,35758,2023-08-26,2024-09-01,renewal_target,False,True
ACCT_00962,Synthetic Healthcare Account 0962,healthcare,Sales Rep A,healthcare,Decatur,35601,2024-07-26,2025-04-27,lapsed,True,True
ACCT_00963,Synthetic Youth Sports Account 0963,youth_sports,Group Sales Rep A,youth_sports,Harvest,35749,2023-05-23,2024-06-22,active,False,True
ACCT_00964,Synthetic Corporate Account 0964,corporate,Business Development Rep,professional_services,Florence,35630,2023-04-19,2024-04-11,active,True,True
ACCT_00965,Synthetic Nonprofit Account 0965,nonprofit,Group Sales Rep B,nonprofit,Decatur,35601,2023-07-06,2024-07-23,active,False,True
ACCT_00966,Synthetic Nonprofit Account 0966,nonprofit,Sales Rep B,nonprofit,Decatur,35601,2023-04-07,2025-07-20,active,False,True
ACCT_00967,Synthetic Corporate Account 0967,corporate,Sales Rep C,manufacturing,Meridianville,35759,2024-08-31,2025-04-11,lapsed,True,True
ACCT_00968,Synthetic Youth Sports Account 0968,youth_sports,Sales Rep A,youth_sports,Hazel Green,35750,2024-04-12,2024-05-08,active,False,True
ACCT_00969,Synthetic Corporate Account 0969,corporate,Sales Rep B,construction,Madison,35758,2023-05-16,2024-09-08,lapsed,True,True
ACCT_00970,Synthetic Church Account 0970,church,Business Development Rep,faith_community,Harvest,35749,2024-04-13,2025-06-19,renewal_target,False,True
ACCT_00971,Synthetic Community Group Account 0971,community_group,Group Sales Rep A,community,Meridianville,35759,2023-06-21,2025-04-08,new,False,True
ACCT_00972,Synthetic Community Group Account 0972,community_group,Business Development Rep,community,Harvest,35749,2025-04-05,2025-06-11,renewal_target,True,True
ACCT_00973,Synthetic Church Account 0973,church,Sales Rep C,faith_community,Meridianville,35759,2023-05-28,2024-06-04,renewal_target,False,True
ACCT_00974,Synthetic Local Business Account 0974,local_business,Sales Rep C,restaurant,Hazel Green,35750,2023-05-20,2024-04-26,new,True,True
ACCT_00975,Synthetic Nonprofit Account 0975,nonprofit,Sales Rep A,nonprofit,Huntsville,35801,2024-05-08,2025-09-11,active,False,True
ACCT_00976,Synthetic Youth Sports Account 0976,youth_sports,Sales Rep B,youth_sports,Florence,35630,2024-08-30,2025-08-02,active,False,True
ACCT_00977,Synthetic Nonprofit Account 0977,nonprofit,Business Development Rep,nonprofit,Cullman,35055,2023-04-18,2025-06-01,renewal_target,False,True
ACCT_00978,Synthetic Church Account 0978,church,Sales Rep A,faith_community,Florence,35630,2023-05-18,2024-08-30,renewal_target,False,True
ACCT_00979,Synthetic Healthcare Account 0979,healthcare,Business Development Rep,healthcare,Owens Cross Roads,35763,2023-06-08,2025-04-25,active,True,True
ACCT_00980,Synthetic School Account 0980,school,Group Sales Rep B,education,Madison,35758,2023-04-08,2023-09-06,lapsed,False,True
ACCT_00981,Synthetic Youth Sports Account 0981,youth_sports,Sales Rep B,youth_sports,Harvest,35749,2023-05-07,2023-08-09,active,False,True
ACCT_00982,Synthetic Youth Sports Account 0982,youth_sports,Group Sales Rep A,youth_sports,Owens Cross Roads,35763,2024-06-23,2025-06-19,new,False,True
ACCT_00983,Synthetic Corporate Account 0983,corporate,Group Sales Rep B,finance,Harvest,35749,2023-06-11,2025-07-19,new,True,True
ACCT_00984,Synthetic Youth Sports Account 0984,youth_sports,Business Development Rep,youth_sports,Huntsville,35801,2025-04-24,2025-09-12,active,False,True
ACCT_00985,Synthetic Corporate Account 0985,corporate,Business Development Rep,professional_services,Decatur,35601,2024-06-22,2025-06-20,active,True,True
ACCT_00986,Synthetic Church Account 0986,church,Group Sales Rep B,faith_community,Meridianville,35759,2024-07-27,2025-08-12,active,False,True
ACCT_00987,Synthetic School Account 0987,school,Group Sales Rep B,education,Harvest,35749,2024-06-20,2025-05-06,lapsed,False,True
ACCT_00988,Synthetic Local Business Account 0988,local_business,Sales Rep C,restaurant,Owens Cross Roads,35763,2023-05-23,2025-05-28,renewal_target,True,True
ACCT_00989,Synthetic School Account 0989,school,Sales Rep B,education,Florence,35630,2024-05-07,2025-09-13,active,False,True
ACCT_00990,Synthetic Community Group Account 0990,community_group,Business Development Rep,community,Hazel Green,35750,2024-04-28,2024-08-27,renewal_target,False,True
ACCT_00991,Synthetic School Account 0991,school,Group Sales Rep A,education,Cullman,35055,2023-07-28,2023-08-10,new,False,True
ACCT_00992,Synthetic School Account 0992,school,Sales Rep B,education,Meridianville,35759,2025-05-08,2025-06-13,active,False,True
ACCT_00993,Synthetic Healthcare Account 0993,healthcare,Sales Rep B,healthcare,Cullman,35055,2025-07-19,2025-08-30,new,True,True
ACCT_00994,Synthetic Corporate Account 0994,corporate,Sales Rep B,finance,Owens Cross Roads,35763,2024-07-12,2024-08-07,active,True,True
ACCT_00995,Synthetic Local Business Account 0995,local_business,Sales Rep C,service_business,Huntsville,35801,2024-04-23,2025-06-17,active,True,True
ACCT_00996,Synthetic Local Business Account 0996,local_business,Group Sales Rep A,restaurant,Meridianville,35759,2023-09-07,2024-04-28,new,True,True
ACCT_00997,Synthetic School Account 0997,school,Business Development Rep,education,Florence,35630,2025-04-11,2025-06-22,active,False,True
ACCT_00998,Synthetic Corporate Account 0998,corporate,Group Sales Rep A,professional_services,Huntsville,35801,2024-06-23,2024-09-04,lapsed,True,True
ACCT_00999,Synthetic Youth Sports Account 0999,youth_sports,Group Sales Rep B,youth_sports,Athens,35611,2023-08-25,2025-09-14,new,False,True
ACCT_01000,Synthetic Community Group Account 1000,community_group,Business Development Rep,community,Cullman,35055,2024-04-13,2025-08-16,active,False,True
ACCT_01001,Synthetic Corporate Account 1001,corporate,Sales Rep B,technology,Meridianville,35759,2024-07-09,2024-08-07,renewal_target,True,True
ACCT_01002,Synthetic Healthcare Account 1002,healthcare,Sales Rep C,healthcare,Madison,35758,2023-08-23,2025-05-08,active,True,True
